	SCR_0pt5mM_A	SCR_0pt5mM_B	SCR_4mM_A	SCR_4mM_B	SH1_0pt5mM_A	SH1_0pt5mM_B	SH1_4mM_A	SH1_4mM_B	SH2_0pt5mM_A	SH2_0pt5mM_B	SH2_4mM_A	SH2_4mM_B
ENSMUSG00000008429.8|Herpud2	5.71324829661585	5.80602924028584	5.55043471936295	5.56067771374749	4.84694649719836	4.83771127997728	4.89831836773569	5.11908956791137	5.30831248838608	5.26621125460621	5.40276967431548	5.4949720944798
ENSMUSG00000008435.15|Rdh13	4.46779204206201	4.44582686651124	4.11981307366457	4.27024449155665	3.94129319954595	3.70038596646388	3.65803743212238	3.73473701241945	4.79739842766057	4.48030865704459	4.80075754607039	4.54068016572021
ENSMUSG00000008450.8|Nutf2	6.957484883445	6.9072571463849	6.64415481912814	6.63167956971307	6.57581008174242	6.77227401270968	6.28353579690888	6.26416322755025	6.79719259347385	6.74762105229353	6.67670762814275	6.7324498255211
ENSMUSG00000008461.6|Fut1	-0.0544480841039346	-0.0963299202846965	1.46816563557672	1.4180290928926	-3.08868315911787	-3.0524948319685	-2.43627861340347	-1.79156400853751	-0.360803802907713	0.0281821466221619	0.646185511004668	1.10096169411275
ENSMUSG00000008475.13|Arpc5	6.99069853917826	7.19324432586285	7.01171450692405	6.89501772301858	7.67411997382118	7.69580658129963	7.91763300234729	7.88898539334361	6.86322269212369	6.9033456435603	6.89973323488007	7.01416139029232
ENSMUSG00000008496.19|Pou2f2	4.37089182691749	4.16802068743373	4.43063084551578	4.21259574685567	4.12353500113975	4.04674523751087	4.44383068446313	4.66177104539627	4.56023077169137	4.50887546038436	4.4530776808046	4.16745690722772
ENSMUSG00000008540.11|Mgst1	5.94772249860262	5.90785875989893	5.97609934573881	5.73947973135351	7.44170059002414	7.57869959373135	7.56892602672414	7.72163696119579	5.65819924767463	6.00998596579315	5.00192798756269	5.31737521921297
ENSMUSG00000008575.17|Nfib	7.00077860886269	7.08108272556762	6.9100052169617	6.79695396024567	6.37937825869492	6.36523677052782	6.37383597398146	6.39099685985689	7.16212499800125	7.15986973863631	6.87670308556975	6.95195048495729
ENSMUSG00000008604.11|Ubqln4	7.31687202429058	7.15399730287144	7.24526952494566	7.32428843642915	7.27924464789763	7.27483492875954	7.19008403810259	7.12760146446949	7.59488649682851	7.52629284760451	7.43375134533366	7.37317795857131
ENSMUSG00000008668.15|Rps18	10.4648268364766	10.2559380824372	10.3951842368098	10.3817316523859	10.4525578296383	10.4764810989407	10.414615025461	10.414615025461	10.2096885720138	10.3060167314238	10.0633535316885	10.074461114454
ENSMUSG00000008682.13|Rpl10	10.1964325236684	10.1627635123087	10.3677670757842	10.344467126901	10.4648268364766	10.4906150310828	10.5281046915032	10.6006943423986	10.4273774436055	10.4402011631895	10.3951842368098	10.414615025461
ENSMUSG00000008683.16|Rps15a	9.1559042105281	9.1986791044141	9.03401010924571	8.99215364786912	9.16324488094645	9.16681834561217	9.12362756554643	9.15914989066603	8.87724234406734	9.02568271169204	8.6819403286465	8.73627086994382
ENSMUSG00000008690.15|Ncaph2	6.74360194044047	6.63872963189636	6.55012686526736	6.50939328557045	7.65970726385799	7.64415934275824	7.32218094948507	7.08919850675015	6.33263577507865	6.49783447748918	6.08292053188587	6.10090735376164
ENSMUSG00000008730.17|Hipk1	7.9621588447535	7.91763300234729	7.79857722375268	7.81910073896469	7.32470262796877	7.16329801816045	7.3485124246459	7.27924464789763	8.02805237493365	7.96565266861619	7.79857722375268	7.7520229676569
ENSMUSG00000008734.9|Gprc5b	4.41545799771406	4.3753021696606	4.16759834798326	4.34200709827234	5.51394346947829	5.50670181187057	5.24460420188355	5.31473089309076	4.55597012609423	4.79296899889555	4.489966060026	4.64279378457951
ENSMUSG00000008763.16|Man1a2	6.33697992066355	6.47962192669293	6.56283634655304	6.57453194811142	6.76237989824275	6.62891098064511	7.09845217576843	6.85363709347178	6.46945287476843	6.50709666444139	6.61916673911891	6.68442441129247
ENSMUSG00000008822.15|Acyp1	4.01473823647756	3.84513553814144	3.56565598952656	3.2927693145549	3.64491384543178	3.83746531774363	3.77235426114315	3.87680311458096	4.21219646399909	4.16691320395444	3.65803743212238	3.86214269290295
ENSMUSG00000008855.17|Hdac5	4.37089182691749	4.31430581642926	4.36819580680826	4.29510472546207	5.60717663408469	5.71311089936624	5.55043471936295	5.75423823113866	4.66295173826581	4.85478757603919	4.51397960053829	4.38988948881861
ENSMUSG00000008859.8|Rala	6.89518019057236	6.97568728903073	6.84535438024885	6.65915441219636	6.25659734973664	6.32814679958124	6.26971042057763	6.35092989205127	6.60804653282608	6.65957185101788	6.76128451117121	6.81261441378634
ENSMUSG00000008892.12|Vdac3	7.82305290203349	7.79439408098652	7.72133594272555	7.72007931479796	6.95530125377065	7.02853164906015	6.88757382457778	6.98684566549933	7.34275758290152	7.33855039875167	7.42303719010995	7.39449429015427
ENSMUSG00000008958.14|Vps72	5.75039373115982	5.6300522958902	5.52113900293292	5.57523619607839	5.93631494130729	6.05900826528701	5.93071664523242	5.93249565475585	5.56098577896363	5.48954597935381	5.3406184470917	5.21947287623426
ENSMUSG00000008976.16|Gabpa	6.77387573722985	6.85730444004631	6.85392578742594	6.75176951329551	6.20121375070317	6.1547949615626	6.45742944660616	6.40163155906908	6.39099685985689	6.40517964066927	6.52955405176709	6.63600125349131
ENSMUSG00000009013.5|Dynll1	7.57680785574957	7.60431053971162	7.2985778119916	7.31640379848926	7.50734938466628	7.67713796780253	7.1542783532141	7.25026646992552	7.56892602672414	7.56653180657502	7.43682867076533	7.39129986152604
ENSMUSG00000009030.14|Pdcl	4.68463147105222	4.66177104539627	4.87085054468988	4.77600493683929	5.03161475252906	4.83262750086839	5.25230895190417	5.06997632118127	4.47482405680836	4.50529990149276	4.53818366154732	4.46009315074004
ENSMUSG00000009035.15|Tmem184b	6.48950897172179	6.45585278119943	6.21889377496618	6.31001635492593	6.6383960307753	6.70458674019066	6.47532807716178	6.43355385014523	6.67188013033242	6.63473391362188	6.5153953654936	6.40949879024259
ENSMUSG00000009073.16|Nf2	5.91562828838225	5.94821782687508	5.89739049091628	5.92436311801155	6.07659597719064	5.98378478907625	6.1186491395665	6.05964485237524	6.04357549441225	6.07988352523951	5.88138814504239	5.92190966174023
ENSMUSG00000009076.10|Zmat5	2.83900314474419	2.56709047569557	3.05838363820937	2.86152906971754	3.71334883640755	3.6324237073454	3.67272076443205	3.70738080622989	3.01056456117616	3.34026287823229	2.90043413219317	2.97417203618786
ENSMUSG00000009079.16|Ewsr1	8.19491903908878	8.1307440209826	8.34929050937088	8.39125706081712	8.20259527425472	8.27285495273629	8.13902678553471	8.05328202524209	8.23398689709628	8.29324482942459	8.42404526524246	8.30705930377927
ENSMUSG00000009090.17|Ap1b1	6.38175109877753	6.33198344840647	6.19549481487137	6.32410517108387	6.29500451246834	6.27790113786651	6.32290045554923	6.3838471666686	6.57427911968131	6.5153953654936	6.49708820406359	6.48681426156257
ENSMUSG00000009092.5|Derl3	0.188424205848349	-0.2077031336584	-0.792700311533692	-0.372255927921715	2.5811606051638	2.77731397014946	3.04051178664692	3.00866362835219	1.06230128311032	0.934975278727713	0.570240000136733	0.29140283799385
ENSMUSG00000009108.15|Gnat2	1.53670647438605	1.03417239842685	2.15608024988819	2.04905205436524	0.800711689945664	1.09370820981524	1.13283665726556	1.51573419220425	1.54106898541939	1.46816563557672	1.57155327872919	1.44373152325992
ENSMUSG00000009112.4|Bcl2l13	6.44898865240235	6.53231593865614	6.49458753401946	6.50939328557045	6.67178309629092	6.65655937474405	6.75132484722926	6.56162255044261	6.41466217319878	6.33637950918623	6.51081801214461	6.50752557192101
ENSMUSG00000009145.6|Dqx1	3.68166377199796	3.70780117234606	4.25321147703067	4.33279897578053	5.14812404613267	5.19674592370339	5.73031594821282	5.76368761680197	3.90016626682882	4.03787926497148	3.86810738379951	4.10936649693825
ENSMUSG00000009185.2|Ccl8	-3.04043205625204	-2.58136875529001	-3.86265919074699	-2.93856602114067	-0.908175314132308	-0.21371561580472	-0.136896410356858	0.278010838447366	-1.54722643696606	-1.18938520858564	-1.38312898727854	-0.87798570062082
ENSMUSG00000009207.15|Lnpk	5.17914202967328	5.21608409846587	5.26045529699377	5.29561555699758	4.13836862022132	4.16788023808626	4.31162259659668	4.22115916765573	4.82737094882644	4.97689854390198	5.18867478713782	5.34038314146813
ENSMUSG00000009291.13|Pttg1ip	7.54223884714629	7.4684056569142	7.24402835791267	7.39092159707117	7.44614504846749	7.50471395545274	7.38304286853103	7.42303719010995	7.36400648109731	7.29686382662925	7.65151003893061	7.64106900619068
ENSMUSG00000009293.17|Ube2g2	6.50907007681128	6.33722006389445	6.67729702054681	6.71596202241578	5.61052322232404	5.55105394211166	5.50025066649517	5.45511758590379	6.3915142301015	6.30101964446983	6.6531011315635	6.65692345578093
ENSMUSG00000009376.15|Met	7.20215978960214	7.17816622918116	7.35861947933544	7.36657713786328	7.69580658129963	7.6016579284132	7.77333564194784	7.69195102356611	7.87649139837761	7.84412416839457	7.98423248798063	7.99600672232625
ENSMUSG00000009406.13|Elk1	4.72148392580392	4.81708343871128	4.41999184314742	4.42549278456893	4.63680647503307	4.46746963957066	4.39094761136246	4.41752492836803	4.85511778243468	4.77643704620424	4.66503085454961	4.57101776147795
ENSMUSG00000009418.15|Nav1	4.68033375423072	4.49717912114795	4.64242990005507	4.6622661266869	5.41844639308987	5.3079505025948	5.73812817188796	5.65202047793085	4.19421642807165	4.23389103443922	4.26599678876396	3.93307954312967
ENSMUSG00000009470.17|Tnpo1	8.50238207604055	8.57655050110603	8.57655050110603	8.58306504849784	7.98824561288122	7.83705352883863	7.96328105144674	7.78548510541142	8.44282167071864	8.41880240580647	8.57912766534841	8.52559554713919
ENSMUSG00000009535.13|Rnmt	6.4805043479107	6.49954279228519	6.42062637117831	6.39753435585577	6.01698120932733	5.97895645917655	6.17317248628313	6.05964485237524	6.26881408734414	6.30611793268037	6.2476335727515	6.38555750187263
ENSMUSG00000009545.14|Kcnq1	1.42607469137974	1.28214052237838	2.10816072782213	1.78955541896299	3.53294185267768	3.64292219102103	3.45938455798407	3.60497609537281	2.25965510580096	2.31712158116156	1.93379395169236	2.00656025436733
ENSMUSG00000009549.14|Srp14	6.07359468510032	6.03325018345349	6.08789534378086	6.13990596751087	5.92724812425899	6.08702395596417	6.02969778311061	6.14788472426047	6.13990596751087	6.15756605464189	6.15844721102586	6.10606746188884
ENSMUSG00000009555.16|Cdk9	6.09709032851756	6.08454319500561	5.97382195708127	5.9686294516011	6.24160563754135	6.34618109135742	6.17700763918725	6.1130730893371	6.11207709681967	6.1015763453526	6.09459768113169	6.05604372833481
ENSMUSG00000009563.16|Tor2a	4.79851452345388	4.86063865250039	4.97894183314021	5.01543447838203	4.35728304589886	4.41297425073426	4.24247693863671	4.56491348768945	5.30112457696964	5.2448677872333	5.39513182046738	5.31042314393395
ENSMUSG00000009566.12|Fpgs	5.20246476491486	5.05398830471499	5.2740258377591	5.31798958527488	4.48139137750943	4.3755108929539	4.36998468243005	4.44868552700035	5.26234873201716	5.15695378338444	5.26359843809226	5.18186880037223
ENSMUSG00000009569.14|Mrtfb	5.08667183787891	5.04082702372452	5.19839395717263	5.15403657649123	5.09957729201451	5.00304433291607	5.40174951650121	5.35269053995217	4.78115769031982	4.77170558272396	4.90718257400373	4.83432466077199
ENSMUSG00000009575.14|Cbx5	8.25735684238916	8.34165016440997	8.09428604900158	8.12456512907859	8.25735684238916	8.12024949876711	8.04167438535897	7.76240604453797	8.16882628647964	8.09356346393463	8.15175757853467	8.12847888364816
ENSMUSG00000009585.18|Apobec3	6.56703783372016	6.5444054464485	6.96982500726916	6.91736254332721	7.72007931479796	7.66857600491747	7.79903448788453	7.68113855714122	7.18007757781693	7.25989186486937	7.04065107081767	7.22165576299788
ENSMUSG00000009614.16|Sardh	5.06401374870151	4.8428170371956	4.79087645070564	4.8026513548463	5.32593283003998	5.21492036170034	5.2419063446188	5.32448982602847	4.81383958831995	4.87250626777432	4.54317005766815	4.56920991315821
ENSMUSG00000009621.18|Vav2	4.38988948881861	4.37021350555172	4.50529990149276	4.44999234391652	5.79085905359821	5.66124962843736	5.85911374105065	5.90663657466113	4.88609979420343	4.85185646458182	4.77609438967332	4.69279167536947
ENSMUSG00000009630.10|Ppp2cb	6.27528245933381	6.34700599497526	6.34104243075047	6.34826816926493	6.13179440545573	6.07089600827904	6.15442570136875	5.99885602376373	6.23849116273633	6.19668267481449	6.32098632371897	6.35547785390137
ENSMUSG00000009640.11|Dmap1	3.76672232784023	3.54272627625834	3.44481835392383	3.79460854994388	3.86080725882806	4.13226581807349	4.18805902654208	4.02016402967055	3.51200427799387	3.54314603316933	3.4802684275038	3.44745613286487
ENSMUSG00000009647.13|Mcu	6.39122861000881	6.36792124407644	6.53328707939448	6.52872634640745	6.04948457507665	6.06424053584771	6.12228319775145	6.11830494989709	6.01993363480008	6.0056408052847	6.21158464393171	6.31506361194055
ENSMUSG00000009654.4|Oit3	1.07847462464362	0.388497453575385	0.381325608708713	0.29140283799385	0.406247772272728	0.278010838447366	0.462938936526234	0.630596643079284	0.29953136760904	0.695326569997817	0.52159253124754	0.29140283799385
ENSMUSG00000009681.10|Bcr	5.7885464535907	5.64553796947121	5.70767039157007	5.70094104981977	5.68101122029583	5.76076680034017	5.6962843719199	5.67665638790928	5.56807493325393	5.5835974141246	5.50041167163954	5.48922892726927
ENSMUSG00000009687.14|Fxyd5	4.08481565804769	3.77862165237404	3.80742495532966	3.8401459471186	3.64491384543178	3.45834317762384	3.3904459815942	3.5879498247885	2.52049922732165	2.63926298920617	2.74985236517124	2.63563173974854
ENSMUSG00000009731.4|Kcnd1	2.71690841677049	2.9684135133058	2.60862389858384	2.6045195632023	4.21492157938974	4.32956141269142	4.53158919122089	4.3533266117448	2.91491233863418	2.98134811624336	2.48470514376624	2.59106632474467
ENSMUSG00000009733.9|Tfcp2	4.39574037973991	4.39253186501052	4.37862836736604	4.3851829503705	4.22512833250311	4.26113630465408	4.49791332547819	4.43295815236304	4.40638579726617	4.32178822584051	4.28390502645397	4.31452727263996
ENSMUSG00000009739.17|Pou6f1	3.51457860387961	3.20973656218087	2.39248964793675	2.51575802611618	3.87990151483631	3.84147602168199	3.59094825901037	3.68166377199796	2.89859193162174	3.13696910229711	2.10880022633602	2.04735029544406
ENSMUSG00000009741.15|Ubp1	6.87185993501453	6.93067761388753	7.03313139770731	7.0112095545378	6.44693786778833	6.46311301722751	6.4188587869735	6.44032664410609	6.73561203171823	6.79038607909756	6.72442873340442	6.80660278733905
ENSMUSG00000009772.15|Nuak2	4.61616836644949	4.59813608100167	4.66445410234801	4.30012515234156	5.19570615352358	5.21723228858429	4.81991865410811	4.99758991034485	5.60163223460528	5.49581989994551	5.07018545781456	5.01067317033975
ENSMUSG00000009828.15|Ick	5.72546603519554	5.7841865821168	5.89488433691945	5.74042056423016	6.12429787406592	6.00829716366645	6.15442570136875	6.18343513132379	5.37533845374678	5.49262909041927	5.17775955527703	5.45895799590833
ENSMUSG00000009863.14|Sdhb	6.53266804926162	6.4143280837071	6.53185091188862	6.60566908882695	5.90858596210538	6.03152689200114	5.88976152688035	6.05829747391485	6.40932546131166	6.32325363542989	6.50739261563549	6.44212774031392
ENSMUSG00000009894.15|Snap47	6.67911780635932	6.52872634640745	6.50273475800028	6.52548658598851	6.76860627715942	6.87344185666099	6.77116944699138	6.65655937474405	6.28469119808886	6.34662075820123	6.20751924840141	6.03068659681292
ENSMUSG00000009905.5|Kdsr	5.26758821627167	5.37710837323356	4.84198859794661	4.87661342642525	6.25108335001386	6.23888305361386	6.12109450773568	6.13443212619	4.98110385376079	4.9903900141583	4.63971887811396	4.79999625964316
ENSMUSG00000009907.17|Vps4b	6.8908224136491	6.98364152021524	6.85551316851338	6.8969459936743	7.23300167739629	7.18181761220839	7.32602745399389	7.2859193605679	6.28735991031823	6.28138393903792	6.30368505477043	6.37821933085145
ENSMUSG00000009927.9|Rps25	8.98138814125271	8.87724234406734	8.96726348306672	8.87724234406734	8.94902276180588	9.07276292496872	9.12048001038276	9.07276292496872	8.83566363433287	8.91733898411658	8.91511622293607	8.85551358521922
ENSMUSG00000009995.17|Taz	4.95702005138165	4.94227873409471	5.00644898442684	5.00057729981139	5.46510070194874	5.63701256548256	5.54908076875305	5.62790842073532	5.16046147645488	5.17552176943896	4.92800062162818	5.10001072986743
ENSMUSG00000010025.19|Aldh3a2	7.02234398661946	7.02853164906015	7.24526952494566	7.17938249848161	7.16084078411122	7.10414988821531	7.39287907506363	7.27745870687962	6.69834822440022	6.7978032409353	6.74377787160481	6.82923499445907
ENSMUSG00000010045.2|Tmem115	5.19610100927653	5.08513341945351	5.0153563089388	5.15715810312695	4.7966221115595	4.83771127997728	4.58912057365135	4.66844715825847	5.16696401836175	5.11177706651798	5.07767338048373	4.9024219558037
ENSMUSG00000010047.12|Hyal2	5.2038340460498	5.13471933273926	4.93441431694774	4.97054019673249	5.59300122255394	5.67452144853654	5.27236923268234	5.47144405183207	5.34712933373386	5.43287001136105	4.94600896700129	4.83719298894358
ENSMUSG00000010048.10|Ifrd2	5.52762135651926	5.48650618822959	5.56230437918789	5.55897874839083	5.10479060990841	5.16226915222195	4.65589093009403	4.55472426330381	5.83468980094663	5.74245028576008	5.80577399098146	5.605450642579
ENSMUSG00000010051.15|Hyal1	1.91678258544711	1.5360155208779	1.42959608695201	1.05056812750304	2.25965510580096	1.98380216982408	1.86408590589185	1.85816427024224	1.79982240352163	1.64422275629401	0.996097210504675	1.56245169727839
ENSMUSG00000010054.4|Tusc2	4.36643584214079	4.16802068743373	3.82748648929164	4.02250655608045	4.32932261807662	4.49729629914484	4.25798999099015	4.41545799771406	3.96553020411265	3.93715743569903	3.58875258266771	3.68058092275853
