	SCR_0pt5mM_A	SCR_0pt5mM_B	SCR_4mM_A	SCR_4mM_B
ENSMUSG00000066442.17|Mthfs	1.97766693181865	2.2034988265823	1.50321280562489	2.13116114145113
ENSMUSG00000066443.5|Gm10163	3.45791210207117	3.87401591408413	4.36537072522492	4.10778527503986
ENSMUSG00000066456.14|Hmgn3	2.10645007046795	1.98127369947747	2.14245177946483	2.21288595099689
ENSMUSG00000066487.3|Gm5786	4.52417361826898	4.3862025431016	4.50301151024615	4.29394839603592
ENSMUSG00000066538.5|Gm6254	2.30352490821085	2.38531952909245	2.34638949672916	2.37729645469986
ENSMUSG00000066551.12|Hmgb1	8.59063898146391	8.59712817666075	8.85160667361834	8.88271863422866
ENSMUSG00000066554.6|Gm10167	1.29611520439975	1.46191834336161	1.24831562287764	1.4359426103637
ENSMUSG00000066568.12|Lsm14a	7.17048777890593	7.18230892504133	7.23624396854351	7.21397813766562
ENSMUSG00000066571.13|4931406P16Rik	5.9632062773495	6.01857584519478	5.68891886818882	5.76658665001961
ENSMUSG00000066592.3|Gm7589	2.29179791149601	2.54979383104489	2.26346603037126	2.49246378009725
ENSMUSG00000066595.9|Flvcr1	4.51367192179212	4.6049322180943	4.67259369667174	4.721085299163
ENSMUSG00000066607.5|Insyn1	1.0827279685043	1.29611520439975	1.21215735012664	0.999510078260006
ENSMUSG00000066613.14|Zfp932	4.19866082957206	4.41433575012459	3.96871360423737	4.02080080473814
ENSMUSG00000066621.12|Tecpr1	6.4413573844599	6.4570026086521	6.16082769747114	6.21615777216634
ENSMUSG00000066629.2|Rpl36-ps3	1.0827279685043	0.894704020407235	1.24831562287764	0.714562515247715
ENSMUSG00000066637.2|Ttc32	3.3910716915397	3.5528945274884	3.64091533489726	3.50830070567042
ENSMUSG00000066640.11|Fbxl18	4.73039012941683	4.72989196116053	4.33297345642386	4.34429285066489
ENSMUSG00000066643.12|Wdr35	4.29394839603592	4.3862025431016	4.20805012654592	4.29651062194835
ENSMUSG00000066647.7|Gm5113	2.1635844888336	2.43388692612192	1.95174542118209	1.82803415926031
ENSMUSG00000066682.11|Pilrb2	4.10778527503986	4.00800064118315	4.05776463037663	4.07829743614873
ENSMUSG00000066684.10|Pilrb1	4.7178616949651	4.62128810503418	4.77517512546984	4.80324856879325
ENSMUSG00000066724.3|Gm10175	2.27080608009198	1.99581303722234	2.89943179131744	2.69259650860469
ENSMUSG00000066735.8|Vkorc1l1	6.06063617843626	6.13392449004054	5.95494370908795	5.9632062773495
ENSMUSG00000066755.2|Tnfsf18	2.11650823614813	1.7362222337426	1.97068413583308	1.79978198562563
ENSMUSG00000066798.3|Zbtb6	5.25505533251351	5.41347833477132	5.2527982734182	5.29909585735536
ENSMUSG00000066800.11|Rnasel	4.47993337340218	4.47124113749016	4.85249187991413	4.72931952497635
ENSMUSG00000066829.7|Zfp810	3.49295816625205	3.65068672512477	3.42146236862894	3.33105248478515
ENSMUSG00000066838.7|Zfp772	1.75343823331825	2.01020654170627	1.24831562287764	1.21215735012664
ENSMUSG00000066839.12|Ecsit	4.35563388329125	4.2056442174304	4.37576782513844	4.49799507082185
ENSMUSG00000066861.14|Oas1g	0.661774941267863	0.265936505951641	1.33070433532002	1.1686641762776
ENSMUSG00000066877.11|Nck2	5.52979680533553	5.75853618174295	5.51875959373416	5.46865635110504
ENSMUSG00000066878.5|Gm10184	2.87247074280215	2.96896388174813	2.92047611637	3.07895786291103
ENSMUSG00000066880.15|Zfp617	5.50320084400512	5.63886630237211	5.72717230514953	5.58736676442192
ENSMUSG00000066892.14|Fbxl12	3.9567182163423	3.98097507315737	4.26070674621904	4.25687429722578
ENSMUSG00000066894.14|Vsig10	4.03677359044713	3.94750323508951	4.11603290567659	4.21145718912586
ENSMUSG00000066900.11|Suds3	5.80845796493815	5.81407729660736	5.88746916060759	5.778917301484
ENSMUSG00000066902.7|Rps23-ps2	1.8954466904403	2.29179791149601	1.33070433532002	1.79978198562563
ENSMUSG00000066952.11|Myo1h	2.2034988265823	1.79310859493995	1.87985613221496	2.23755711455194
ENSMUSG00000066979.6|Bub3	6.53384892044402	6.48065538682755	6.67839610083298	6.70394007876672
ENSMUSG00000067006.12|Serpinb5	2.17506559528416	2.36336087513505	1.9990919121699	1.71879713013187
ENSMUSG00000067017.5|Gm3608	2.88211003125085	2.68614809199155	2.83267656787484	2.57530273511966
ENSMUSG00000067038.5|Rps12-ps3	4.76621147139503	4.59906018168235	4.77255297819576	4.51990246657863
ENSMUSG00000067058.7|Rps15a-ps5	1.37050213601041	2.13449172558645	1.59154380008544	1.21215735012664
ENSMUSG00000067071.8|Hes6	3.74915777399295	3.84757028296541	3.26555075037735	2.99991819653763
ENSMUSG00000067121.2|Gm7027	0.749302366585206	0.548011911464284	0.955485412044108	0.497974961559834
ENSMUSG00000067148.15|Polr1c	6.35186690376824	6.1771512029997	6.35699060400642	6.36769486146555
ENSMUSG00000067150.6|Xpo5	8.06029899107894	7.95849493821801	8.00306776315058	8.05741829694602
ENSMUSG00000067161.6|Gm5560	1.4359426103637	1.81169020429169	1.87985613221496	1.65656027927358
ENSMUSG00000067194.6|Eif1ax	7.02136559457585	7.13601023990591	6.94054754575389	6.91264810900987
ENSMUSG00000067199.4|Frat1	2.24058800432256	2.06254219014436	2.57530273511966	2.38835041886308
ENSMUSG00000067203.8|H2-K2	0.894704020407235	1.29611520439975	1.21215735012664	0.799092678654616
ENSMUSG00000067206.3|Lrrc66	3.53692754469496	3.40534286772637	3.20923858737553	3.58809105666417
ENSMUSG00000067212.8|H2-T23	5.70900586847088	5.6044750456796	5.64534961569236	5.65850090177297
ENSMUSG00000067219.9|Nipal1	5.14705463147407	5.17052100882622	5.25882669711999	5.17393531606785
ENSMUSG00000067231.4|Cyp2c65	2.34638949672916	2.50391863754607	2.2188086170157	2.44695662719858
ENSMUSG00000067235.14|H2-Q10	1.21215735012664	1.07604863391036	1.57227044301056	1.82803415926031
ENSMUSG00000067274.10|Rplp0	11.3523528507686	11.3015581407971	11.3326790634061	11.3015581407971
ENSMUSG00000067288.13|Rps28	8.95601813011808	8.64915531616165	8.90317507015812	8.8669685847491
ENSMUSG00000067336.6|Bmpr2	6.77691524245266	6.81659762456594	6.79221402150004	6.69409028906999
ENSMUSG00000067344.7|Rps25-ps1	1.5234227857065	1.35347285743074	1.73192844779056	1.63357419726312
ENSMUSG00000067365.10|Tmem128	5.1271426331568	5.09289769580311	5.16551243499483	5.12547424000133
ENSMUSG00000067367.9|Lyar	6.19296849426163	6.31067969275093	6.42868488425246	6.49640268421181
ENSMUSG00000067369.12|Trmt2b	3.77253901158282	3.80801195355285	3.71698456757252	3.49681678707601
ENSMUSG00000067370.4|B3galt4	2.10645007046795	2.30352490821085	2.61088494565913	2.66154182560817
ENSMUSG00000067424.13|Zfp563	3.36190344172109	3.51445736100514	3.28554637443055	3.19054790104639
ENSMUSG00000067430.7|Zfp763	3.09253955171199	3.09424084618827	2.61088494565913	2.65239577143643
ENSMUSG00000067547.6|Gm7666	0.403226923204305	0.678960438311194	0.765531549240297	0.624846772034779
ENSMUSG00000067567.12|Hdac8	3.880839479857	3.8007647379375	3.89143564659729	3.86125871227665
ENSMUSG00000067575.5|Rpl35a-ps3	2.05570456810812	1.71044408312008	1.97068413583308	1.97068413583308
ENSMUSG00000067608.5|Pcna-ps2	2.01020654170627	2.49371612457537	1.67474729615406	1.61485550836275
ENSMUSG00000067629.13|Syngap1	4.01866562560023	3.905068935795	3.7239633685989	3.49681678707601
ENSMUSG00000067653.12|Ankrd23	1.87597788237213	1.64689922864719	1.86653266209144	2.01020654170627
ENSMUSG00000067713.7|Prkag1	5.9691627299524	5.88905379641995	5.82167373482241	5.79026842014752
ENSMUSG00000067722.4|BC003965	5.42812447385776	5.5653023672677	5.56288960403317	5.55728084402671
ENSMUSG00000067724.5|Gbx1	0.999510078260006	1.21215735012664	0.955485412044108	1.46191834336161
ENSMUSG00000067736.2|Gm10222	7.81175173566762	7.93610963579543	7.5202892509688	7.61411757006605
ENSMUSG00000067787.10|Blcap	5.79510395510597	5.61256051447624	5.59591651334428	5.68354629534906
ENSMUSG00000067813.3|Xkr9	0.586943494598005	0.548011911464284	0.166507874901107	0.688979798155028
ENSMUSG00000067825.11|Pex26	4.52762285433567	4.22276122931724	4.10733330267267	4.17656191217226
ENSMUSG00000067847.13|Romo1	4.20179741622153	4.30998363036908	4.28257918637236	4.20179741622153
ENSMUSG00000067851.11|Arfgef1	7.95510960327766	7.98879942722984	8.02761444412015	7.98507697660799
ENSMUSG00000067869.4|Tcea1-ps1	2.05570456810812	2.29179791149601	2.17349743861927	2.24655973853816
ENSMUSG00000067870.5|Rpl31-ps8	2.59562722444997	2.50391863754607	2.63179279514158	2.74953231820584
ENSMUSG00000067873.11|Htatsf1	5.24606317208921	5.3137012388939	5.57578636535104	5.5879340557235
ENSMUSG00000067928.6|Zfp760	4.22992731715374	4.33371042308797	3.95300044940364	3.83954014568257
ENSMUSG00000067931.6|Zfp948	6.22345167111327	6.32997781328221	6.0950550709317	6.04280359294943
ENSMUSG00000067942.6|Zfp160	4.55867406777126	4.81572609547147	4.6168996162921	4.53217502266374
ENSMUSG00000067995.4|Gtf2f2	4.79325926481737	4.81674780592282	5.06268091766145	5.00537949857946
ENSMUSG00000068011.4|Mkrn2os	1.45951381600375	1.23685386933293	1.69270667805866	1.6005734602879
ENSMUSG00000068014.5|Gm14648	0.823870841297286	0.749302366585206	-0.0842417853415132	0.180936749365178
ENSMUSG00000068015.8|Lrch1	3.43012999743444	3.53195257228247	3.47347859546463	3.47620380818515
ENSMUSG00000068036.15|Afdn	8.28265272006954	8.2560885764135	8.18121752714153	8.17229699735558
ENSMUSG00000068039.13|Tcp1	9.287733160356	9.3386057156418	9.28085924587277	9.22471083116969
ENSMUSG00000068040.10|Tm9sf4	7.00807364538353	6.9008173996515	7.12939441028832	7.23435758679146
ENSMUSG00000068101.11|Cenpm	2.55468280069617	2.45337586534422	2.53134525271784	2.8367525692606
ENSMUSG00000068114.7|Ccdc134	3.88659632350223	3.84247445214034	4.09771982115408	4.31968436254589
ENSMUSG00000068115.13|Ninl	4.16388650479124	4.10108280851088	3.9567182163423	3.91280599393623
ENSMUSG00000068130.11|Zfp442	2.05570456810812	2.51655388904342	2.18467414118659	1.99043859689137
ENSMUSG00000068134.13|Zfp120	3.90800027861959	3.94290098138738	4.10108280851088	3.98420416329252
ENSMUSG00000068141.5|Gm10232	0.894704020407235	0.586943494598005	0.624846772034779	0.925416651995429
ENSMUSG00000068184.7|Ndufaf2	4.01866562560023	3.9723910648248	3.65121869270849	3.51709801803426
ENSMUSG00000068196.5|Col8a1	4.86758759173663	4.66554782336165	4.66554782336165	4.67911458330345
ENSMUSG00000068200.6|Gm5931	0.925416651995429	0.925416651995429	1.14276909744483	0.688979798155028
ENSMUSG00000068205.14|Macrod2	3.6022919313513	3.64201401277221	3.53692754469496	3.50830070567042
ENSMUSG00000068206.13|Pick1	5.67599219823907	5.62377502222509	5.6387262892594	5.62156740436005
ENSMUSG00000068220.6|Lgals1	9.95474701734208	9.79094014946233	9.63854776507952	9.65493599905537
ENSMUSG00000068231.5|Vmn1r43	1.91812849068629	2.40722573490172	2.03856761124334	1.93675018956765
ENSMUSG00000068240.5|Gm11808	3.81827005046865	3.60876276886243	3.67713956946728	3.46052691864533
ENSMUSG00000068246.6|Apol9b	3.14388502899522	2.99613960753307	3.09253955171199	3.19684734162862
ENSMUSG00000068250.13|Amn1	4.33509602233132	4.54394878662225	4.89878583843206	4.72931952497635
ENSMUSG00000068262.4|Gm5879	2.96242095446444	2.57530273511966	2.53134525271784	2.73654279184291
ENSMUSG00000068264.11|Ap5s1	3.09932896025873	3.07802347284076	3.17305044178673	3.20923858737553
ENSMUSG00000068267.5|Cenpb	6.79552618071002	6.70002840519649	6.95798350616629	7.02982068590071
ENSMUSG00000068270.15|Shroom4	1.24276668634909	0.955485412044108	1.48271413004793	1.87597788237213
ENSMUSG00000068284.14|Usf3	5.82650105956937	5.80513259302467	5.84348868524162	5.82711795144704
ENSMUSG00000068290.11|Ddrgk1	5.56051243210934	5.57746667563652	5.64721089091789	5.77261242798365
ENSMUSG00000068299.11|Nat8f4	3.24307799183692	3.34084222088109	2.96157825722956	3.16664549418772
ENSMUSG00000068328.9|Aup1	7.19153102212478	7.21330121533504	7.26520930499573	7.33071833272786
ENSMUSG00000068329.12|Htra2	5.79780958732702	5.72771513709316	5.80654557815939	5.88168142259516
ENSMUSG00000068335.6|Dok1	4.78410710064306	4.76295787176497	4.42733635860111	4.43074089093792
ENSMUSG00000068391.8|Chrac1	4.47541867342175	4.46343399354202	4.86240005974987	4.94561172783776
ENSMUSG00000068394.4|Cep152	3.8749198588185	3.78191833376378	3.31091650562458	3.37165605119384
ENSMUSG00000068396.9|Rpl34-ps1	2.71912543791891	2.30352490821085	2.62029607370601	2.38835041886308
ENSMUSG00000068452.8|Duox2	3.37998075914109	2.98160719561156	3.9913727653057	3.91280599393623
ENSMUSG00000068466.6|Gm5518	-0.227394557000456	-0.0842417853415132	0.765531549240297	0.894704020407235
ENSMUSG00000068479.5|Mfap1a	5.69960573646218	5.7640510724251	5.73017108236412	5.74067351397473
ENSMUSG00000068523.12|Gng5	7.37821732774474	7.48321451070873	7.41366050901357	7.4087308500981
ENSMUSG00000068547.6|Clca4a	1.11639812507048	0.624846772034779	1.66106875998114	1.50321280562489
ENSMUSG00000068566.12|Myadm	7.6381773915604	7.5399482971423	7.59351303991677	7.61545871413084
ENSMUSG00000068579.5|Rpl7a-ps3	0.24298258954405	0.0194638745243064	-0.0242446605066801	0.688979798155028
ENSMUSG00000068580.11|Zfyve19	4.32362359124529	4.18771505360211	4.19866082957206	4.3020327120698
ENSMUSG00000068587.9|Mgam	0.999510078260006	0.507994321403668	1.39264894814341	1.37050213601041
ENSMUSG00000068604.4|Gm8225	-0.0842417853415132	0.265936505951641	1.06215576744487	0.894704020407235
ENSMUSG00000068663.14|Clec16a	4.26776241850338	4.24066598881988	4.25687429722578	4.21850354463341
ENSMUSG00000068699.12|Flnc	7.89758156888292	7.76359091282004	7.00348456215236	7.21339029257931
ENSMUSG00000068706.3|Gm10250	1.33070433532002	0.894704020407235	1.33070433532002	1.08953333568806
ENSMUSG00000068732.5|Tmem167b	6.29317370633312	6.3407670939762	6.32697135001461	6.2797806381653
ENSMUSG00000068739.13|Sars	9.09982398457671	9.00391378653071	9.24868651992808	9.2600210842473
ENSMUSG00000068740.13|Celsr2	3.04080339494809	2.96157825722956	2.57530273511966	2.87247074280215
ENSMUSG00000068742.11|Cry2	4.36157134423787	4.18454773492339	4.27075243561373	4.42733635860111
ENSMUSG00000068744.12|Psrc1	2.11650823614813	2.36336087513505	2.79370041393346	2.78535752799895
ENSMUSG00000068747.14|Sort1	4.4076181313335	4.2523362877226	4.34862064431188	4.39445005798856
ENSMUSG00000068749.9|Psma5	6.85685693117609	6.83741308799035	6.82008450889801	6.86957775374232
ENSMUSG00000068758.8|Il3ra	3.880839479857	3.77675134965017	3.94378908793681	3.82334407227951
ENSMUSG00000068798.10|Rap1a	6.39018956777475	6.47238189656576	6.58028114914765	6.49897063457147
ENSMUSG00000068823.10|Csde1	9.07716390701738	9.15098903156028	9.07348094703806	9.02831757358531
ENSMUSG00000068854.7|Hist2h2be	1.93675018956765	1.96658552627041	1.71044408312008	2.23755711455194
ENSMUSG00000068856.3|Sf3b4	7.19261773334698	7.13735227739683	6.98759940269333	7.10317883207189
ENSMUSG00000068874.13|Selenbp1	3.16664549418772	2.87835361417089	3.55666377934216	3.3395354304652
ENSMUSG00000068876.14|Cgn	6.30304968650079	6.31816071479719	5.86785744890522	5.87776474544564
ENSMUSG00000068882.13|Ssb	7.33577193430139	7.4097933508693	7.45685098625222	7.43410879345952
ENSMUSG00000068893.5|Sprr2a2	1.85625353875066	1.8720996325293	3.17305044178673	2.99991819653763
ENSMUSG00000068917.12|Clk2	5.62941228344806	5.74014228156538	5.43833810081289	5.45359227548151
ENSMUSG00000068921.14|Dap3	6.49687661759291	6.4026807749051	6.50284399351478	6.4485611480468
ENSMUSG00000068922.14|Msto1	4.75658964705399	4.76778686466722	4.76351708219275	4.73147634866158
ENSMUSG00000068923.14|Syt11	3.59287606764532	3.4553650379984	3.86567530212076	4.0323240839605
ENSMUSG00000068959.6|Zfp619	1.29611520439975	1.14276909744483	1.18702806040037	1.27537107038279
ENSMUSG00000068966.10|Zbtb34	3.86521990571686	3.95586555930163	3.4334488588982	3.55547343581873
ENSMUSG00000069008.3|Gm5537	4.12706207975384	1.1686641762776	4.55867406777126	2.17192928195438
ENSMUSG00000069011.5|Gm10254	-0.227394557000456	0.436468128414765	0.624846772034779	0.180936749365178
ENSMUSG00000069014.4|Gm5641	4.60310339316668	4.57544498768797	4.97837202605328	4.9586240512327
ENSMUSG00000069020.9|Urm1	5.0193459489336	4.93582332667175	5.09289769580311	5.01463432632326
ENSMUSG00000069083.4|Gm10259	-1.19434297840286	-0.982325969657272	1.08953333568806	0.129107078096808
ENSMUSG00000069089.8|Cdk7	5.06654834472398	5.07966055139949	5.13166335619244	5.01244169348314
ENSMUSG00000069094.12|Pde7a	4.89878583843206	5.06186390887025	5.36164353651529	5.31046112462895
ENSMUSG00000069114.8|Zbtb10	4.1518194901636	4.19164279855653	4.49799507082185	4.61364078315066
ENSMUSG00000069117.4|Gm10260	5.4835790353336	5.33407802593056	5.80948636985682	5.88746916060759
ENSMUSG00000069135.11|Fgfr1op	6.23677007339791	6.34855774987878	6.04516425850197	5.92886338641755
ENSMUSG00000069171.14|Nr2f1	2.98889178888742	2.74953231820584	2.94669205199471	2.91283725626724
ENSMUSG00000069184.4|Zfp72	2.19091973032592	2.34047875617855	2.20636133176818	2.30352490821085
ENSMUSG00000069188.5|Gm13192	1.80793315198361	1.21215735012664	1.64270530045948	1.69270667805866
ENSMUSG00000069206.14|Zfp874a	3.13418563491196	3.27153206981884	3.25791243537567	3.31091650562458
ENSMUSG00000069208.9|Zfp825	3.31091650562458	3.40534286772637	3.23390878255926	3.11117863628976
ENSMUSG00000069237.8|Fam8a1	6.47463526302969	6.54372294675204	6.53616277538905	6.50956931197732
ENSMUSG00000069255.13|Dusp22	1.24276668634909	1.29611520439975	1.03501411940024	1.27537107038279
ENSMUSG00000069259.10|Prl6a1	1.78916098968178	1.5958893196425	2.14245177946483	2.09632748578738
ENSMUSG00000069379.3|Gm4950	-0.485313399690327	0.129107078096808	0.166507874901107	0.0333376526722322
ENSMUSG00000069495.12|Epc2	5.87776474544564	5.94034365747896	6.04060361379421	6.04885170621678
ENSMUSG00000069520.6|Tmem19	4.17300328151885	4.11603290567659	3.50830070567042	3.67037782467525
ENSMUSG00000069539.11|Scyl2	6.64916154185326	6.74702487296209	6.70765026623765	6.78295609948923
ENSMUSG00000069565.12|Dazap1	5.72058283354146	6.04321661475205	5.79256224523812	5.82088709039855
ENSMUSG00000069601.14|Ank3	4.04640098991584	4.09434894858035	3.76196351701708	3.96402483894345
ENSMUSG00000069622.4|Gm10273	1.67474729615406	1.73192844779056	1.57227044301056	1.50321280562489
ENSMUSG00000069631.14|Strada	3.44745415747716	3.37862991950876	3.51833320335183	3.53195257228247
ENSMUSG00000069633.12|Pex11g	2.76864676874488	2.79370041393346	3.30084000868701	3.36681749695933
ENSMUSG00000069662.5|Marcks	6.89875045208605	7.04362176087624	6.79221402150004	6.73956905817828
ENSMUSG00000069678.10|Pcgf1	2.74953231820584	2.7278605368608	2.9298002680455	2.81641557003748
ENSMUSG00000069682.6|Gm10275	5.27176573762399	5.21295239654732	5.64534961569236	5.39307974111192
ENSMUSG00000069727.5|Zfp975	2.04175943526181	2.46795633581284	2.24655973853816	2.17192928195438
ENSMUSG00000069729.14|Arid1b	6.55479822600007	6.4280066098671	6.82083901984539	6.76928596171611
ENSMUSG00000069743.5|Zfp820	4.3020327120698	4.49923845236381	4.15665328776412	4.0551873998266
ENSMUSG00000069744.7|Psmb3	6.89694197010164	6.88052256817594	6.72444548636078	6.82516684916957
ENSMUSG00000069755.5|Zfp125	3.75343904478317	4.07575624926353	3.67367151608994	3.46641751478081
ENSMUSG00000069769.13|Msi2	7.53529323195169	7.65465100416326	7.67976815057802	7.57936808562215
ENSMUSG00000069793.12|Slfn9	7.05648427407372	7.16207353198302	6.15930324647039	6.09380132945329
ENSMUSG00000069808.13|Fam57a	4.92403866681256	4.95886164926458	5.60211972836345	5.60179941416813
ENSMUSG00000069833.13|Ahnak	10.1193197721685	10.1596369447825	10.0607111895291	10.0607111895291
ENSMUSG00000069835.10|Sat2	1.65656027927358	1.266597217044	1.35862542734956	1.27537107038279
ENSMUSG00000069844.12|Sco1	4.72545061507532	4.78201327682024	4.75078877490231	4.73554610102998
ENSMUSG00000069862.6|Rps12-ps9	0.302567613660521	1.07604863391036	0.230959017493788	0.424444556364504
ENSMUSG00000069873.4|4930438A08Rik	1.18121061556966	1.50321280562489	1.81625575588988	2.05254074290661
ENSMUSG00000069874.7|Irgm2	2.99991819653763	3.09424084618827	3.42146236862894	3.32398657777742
ENSMUSG00000069892.9|9930111J21Rik2	5.40909890380917	5.53665557012033	5.19603392174882	5.17190444539969
ENSMUSG00000069893.10|9930111J21Rik1	3.79342728343368	3.39390287729115	3.633928703641	3.40335144041419
ENSMUSG00000069895.4|Atxn1l	6.30304968650079	6.2873818734912	6.05317576799668	6.09047576839918
ENSMUSG00000069899.3|Gm12166	2.1635844888336	1.87985613221496	1.50321280562489	1.84419403164951
ENSMUSG00000069910.2|Spdl1	4.50865634550473	4.58529919584817	4.50865634550473	4.51056696654159
ENSMUSG00000069920.10|B3gnt9	0.348602950164909	0.31317643024062	0.230959017493788	0.230959017493788
ENSMUSG00000069939.8|Gm12070	2.8367525692606	2.98160719561156	2.91283725626724	2.53134525271784
ENSMUSG00000069972.6|Rps13-ps2	0.984936890558637	0.823870841297286	1.29611520439975	0.775023511790052
ENSMUSG00000070000.13|Fcho1	3.3395354304652	3.37862991950876	2.87619388460242	2.98889178888742
ENSMUSG00000070002.7|Ell	5.14246939942844	5.13166335619244	5.15065389024189	5.21118696552749
ENSMUSG00000070003.7|Ssbp4	4.32798029842698	4.44279026325587	3.81716368837345	3.86125871227665
ENSMUSG00000070025.8|Gm10284	2.95415444692867	3.55779797449135	3.5857593715704	3.07284911391072
ENSMUSG00000070044.15|Fam149a	5.92344524283104	6.00222494200169	6.02566019964651	5.912907467719
ENSMUSG00000070047.14|Fat1	9.17803716845081	9.07716390701738	8.99994687282421	8.98858196914423
ENSMUSG00000070056.6|Mfhas1	4.53899679452162	4.30998363036908	3.89735230265543	4.07145607896241
ENSMUSG00000070271.7|Gm13268	1.29611520439975	1.55273465605905	1.06215576744487	1.1931413213315
ENSMUSG00000070282.6|3000002C10Rik	1.71244784684744	1.79310859493995	1.59154380008544	2.10645007046795
ENSMUSG00000070283.4|Ndufaf3	2.76864676874488	2.57530273511966	2.9032691895566	3.13418563491196
ENSMUSG00000070284.10|Gmppb	3.52897045333382	3.10449210493865	3.67367151608994	3.6022919313513
ENSMUSG00000070305.10|Mpzl3	4.00841236939878	4.09019116029055	4.19866082957206	4.33578962593012
ENSMUSG00000070315.12|4930581F22Rik	2.75808436447127	2.7278605368608	2.18467414118659	2.50391863754607
ENSMUSG00000070319.6|Eif3g	6.67118288513965	6.68826508971107	6.5997291064631	6.6204092997147
ENSMUSG00000070327.14|Rnf213	6.9829385279088	6.87277830087346	7.17803932821464	7.13601023990591
ENSMUSG00000070336.3|Fbxo47	1.8954466904403	1.96658552627041	2.30352490821085	2.13116114145113
ENSMUSG00000070337.4|Gpr179	1.14276909744483	1.09704764415211	0.586943494598005	1.11639812507048
